CountryName,Month,RepressionEvents,RepressionFatalities,StringencyIndex,EconomicSupportIndex,PoliticalViolenceEvents,Year,AnnualDemonstrations
Belize,2022-12-31,1,1,11.11,0.0,9.0,2022,26.0
Benin,2020-04-30,1,0,70.83,0.0,10.0,2020,36.0
Benin,2020-06-30,2,1,42.19466666666667,50.416666666666664,24.0,2020,36.0
Benin,2020-11-30,1,1,38.27066666666667,62.5,2.0,2020,36.0
Benin,2020-12-31,1,0,37.696451612903225,62.5,4.0,2020,36.0
Benin,2021-04-30,3,2,39.22633333333333,75.0,13.0,2021,47.0
Benin,2021-11-30,1,0,50.0,50.0,6.0,2021,47.0
Benin,2021-12-31,1,1,50.0,50.0,11.0,2021,47.0
Benin,2022-02-28,3,0,47.176071428571426,50.0,10.0,2022,8.0
Benin,2022-04-30,1,2,19.44,50.0,7.0,2022,8.0
Benin,2022-06-30,2,5,15.275,0.0,12.0,2022,8.0
Benin,2022-07-31,5,7,8.24548387096774,0.0,32.0,2022,8.0
Benin,2022-08-31,1,0,5.56,0.0,7.0,2022,8.0
Benin,2022-10-31,2,2,5.56,0.0,24.0,2022,8.0
Benin,2022-11-30,3,5,5.56,0.0,21.0,2022,8.0
Benin,2022-12-31,2,1,7.887419354838709,0.0,12.0,2022,8.0
Bhutan,2020-04-30,1,0,83.33,52.5,1.0,2020,1.0
Bhutan,2021-02-28,1,0,43.06,75.0,1.0,2021,1.0
Bolivia,2020-02-29,1,0,0.0,0.0,1.0,2020,726.0
Bolivia,2020-03-31,1,0,49.85129032258064,1.6129032258064515,2.0,2020,726.0
Bolivia,2020-04-30,2,0,96.3,50.0,3.0,2020,726.0
Bolivia,2020-05-31,1,0,95.67225806451611,50.0,4.0,2020,726.0
Bolivia,2020-07-31,2,0,89.81,25.0,2.0,2020,726.0
Bolivia,2020-08-31,1,0,89.81,25.0,5.0,2020,726.0
Bolivia,2020-09-30,3,0,81.48,25.0,10.0,2020,726.0
Bolivia,2020-10-31,4,0,81.48,25.0,6.0,2020,726.0
Bolivia,2020-11-30,2,0,82.49933333333334,25.0,10.0,2020,726.0
Bolivia,2021-01-31,1,0,33.42709677419355,50.0,3.0,2021,948.0
Bolivia,2021-02-28,1,0,25.0,52.67857142857143,3.0,2021,948.0
Bolivia,2021-03-31,6,0,25.0,75.0,4.0,2021,948.0
Bolivia,2021-04-30,3,0,27.409333333333333,75.0,4.0,2021,948.0
Bolivia,2021-07-31,3,0,45.37032258064516,75.0,6.0,2021,948.0
Bolivia,2021-08-31,1,0,53.494193548387095,75.0,7.0,2021,948.0
Bolivia,2021-09-30,2,0,42.22366666666667,52.5,8.0,2021,948.0
Bolivia,2021-11-30,3,0,29.372333333333334,25.0,6.0,2021,948.0
Bolivia,2022-01-31,1,0,28.50709677419355,0.0,3.0,2022,1133.0
Bolivia,2022-02-28,1,0,28.3875,0.0,0.0,2022,1133.0
Bolivia,2022-03-31,3,0,28.330000000000002,0.0,5.0,2022,1133.0
Bolivia,2022-04-30,1,0,27.824666666666666,0.0,9.0,2022,1133.0
Bolivia,2022-05-31,1,0,24.07,0.0,7.0,2022,1133.0
Bolivia,2022-06-30,1,0,25.46,0.0,9.0,2022,1133.0
Bolivia,2022-08-31,2,0,24.10322580645161,0.0,4.0,2022,1133.0
Bolivia,2022-09-30,2,0,23.7,0.0,5.0,2022,1133.0
Bolivia,2022-10-31,2,0,24.07,0.0,5.0,2022,1133.0
Bolivia,2022-11-30,2,0,24.07,0.0,0.0,2022,1133.0
Bolivia,2022-12-31,1,0,24.07,0.0,7.0,2022,1133.0
Botswana,2020-06-30,1,0,59.57033333333333,62.5,1.0,2020,2.0
Botswana,2020-07-31,1,0,57.111290322580636,62.5,1.0,2020,2.0
Botswana,2020-09-30,1,0,57.037,45.833333333333336,3.0,2020,2.0
Botswana,2020-11-30,1,4,52.90333333333333,0.0,1.0,2020,2.0
Botswana,2020-12-31,1,0,50.68645161290323,0.0,1.0,2020,2.0
Botswana,2021-04-30,2,0,62.04,0.0,2.0,2021,5.0
Botswana,2021-09-30,3,0,61.20366666666666,5.833333333333333,1.0,2021,5.0
Brazil,2020-01-31,21,4,0.5380645161290323,0.0,885.0,2020,2783.0
Brazil,2020-02-29,22,3,5.56,0.0,662.0,2020,2783.0
Brazil,2020-03-31,13,2,43.99645161290323,12.096774193548388,724.0,2020,2783.0
Brazil,2020-04-30,16,7,75.00166666666668,49.166666666666664,738.0,2020,2783.0
Brazil,2020-05-31,21,8,80.54129032258064,50.0,611.0,2020,2783.0
Brazil,2020-06-30,24,3,77.31,50.0,555.0,2020,2783.0
Brazil,2020-07-31,22,3,79.97451612903225,50.0,590.0,2020,2783.0
Brazil,2020-08-31,17,7,72.00096774193547,50.0,611.0,2020,2783.0
Brazil,2020-09-30,22,4,69.16866666666667,38.333333333333336,630.0,2020,2783.0
Brazil,2020-10-31,14,7,62.65129032258065,50.0,704.0,2020,2783.0
Brazil,2020-11-30,20,8,57.962666666666664,50.0,642.0,2020,2783.0
Brazil,2020-12-31,15,6,63.604838709677416,43.54838709677419,638.0,2020,2783.0
Brazil,2021-01-31,18,8,68.11645161290323,0.0,719.0,2021,4381.0
Brazil,2021-02-28,17,6,71.66071428571429,0.0,576.0,2021,4381.0
Brazil,2021-03-31,16,8,68.92032258064515,5.645161290322581,661.0,2021,4381.0
Brazil,2021-04-30,8,8,66.85066666666667,12.5,651.0,2021,4381.0
Brazil,2021-05-31,23,8,60.10903225806451,12.5,685.0,2021,4381.0
Brazil,2021-06-30,12,15,61.76,12.5,665.0,2021,4381.0
Brazil,2021-07-31,19,6,57.65806451612903,12.5,657.0,2021,4381.0
Brazil,2021-08-31,18,8,51.748064516129034,12.5,676.0,2021,4381.0
Brazil,2021-09-30,23,14,56.39666666666667,25.0,719.0,2021,4381.0
Brazil,2021-10-31,17,6,51.0541935483871,25.0,768.0,2021,4381.0
Brazil,2021-11-30,19,10,45.425333333333334,0.0,731.0,2021,4381.0
Brazil,2021-12-31,11,4,57.87645161290323,0.0,680.0,2021,4381.0
Brazil,2022-01-31,12,13,41.1741935483871,0.0,725.0,2022,4290.0
Brazil,2022-02-28,15,4,36.67607142857143,0.0,636.0,2022,4290.0
Brazil,2022-03-31,20,10,34.76064516129032,0.0,731.0,2022,4290.0
Brazil,2022-04-30,17,7,31.147,0.0,777.0,2022,4290.0
Brazil,2022-05-31,17,13,29.24774193548387,0.0,905.0,2022,4290.0
Brazil,2022-06-30,18,10,28.104333333333333,0.0,816.0,2022,4290.0
Brazil,2022-07-31,10,6,26.976774193548387,0.0,937.0,2022,4290.0
Brazil,2022-08-31,16,5,23.99741935483871,0.0,975.0,2022,4290.0
Brazil,2022-09-30,22,6,22.219999999999995,0.0,887.0,2022,4290.0
Brazil,2022-10-31,30,10,22.22,0.0,900.0,2022,4290.0
Brazil,2022-11-30,43,4,22.219999999999995,0.0,885.0,2022,4290.0
Brazil,2022-12-31,14,6,22.22,0.0,789.0,2022,4290.0
Bulgaria,2020-03-31,1,0,48.807096774193546,2.4193548387096775,1.0,2020,894.0
Bulgaria,2020-04-30,3,0,72.28666666666666,72.5,1.0,2020,894.0
Bulgaria,2020-05-31,1,0,61.23096774193549,87.5,0.0,2020,894.0
Bulgaria,2020-07-31,1,0,42.296451612903226,62.5,2.0,2020,894.0
Bulgaria,2020-08-31,7,0,39.15903225806452,62.5,2.0,2020,894.0
Bulgaria,2020-09-30,4,0,36.916666666666664,62.5,1.0,2020,894.0
Bulgaria,2020-11-30,2,0,49.260999999999996,62.5,2.0,2020,894.0
Bulgaria,2021-11-30,1,0,49.102333333333334,87.5,0.0,2021,490.0
Bulgaria,2022-02-28,1,0,43.909285714285716,87.5,0.0,2022,606.0
Burkina Faso,2020-01-31,2,25,0.0,0.0,64.0,2020,86.0
Burkina Faso,2020-02-29,5,9,0.0,0.0,56.0,2020,86.0
Burkina Faso,2020-03-31,11,121,40.380645161290325,0.0,61.0,2020,86.0
Burkina Faso,2020-04-30,6,61,89.81,0.0,59.0,2020,86.0
Burkina Faso,2020-05-31,11,47,66.16032258064516,0.0,83.0,2020,86.0
Burkina Faso,2020-06-30,6,19,37.59533333333333,0.0,47.0,2020,86.0
Burkina Faso,2020-07-31,3,2,25.93,0.0,58.0,2020,86.0
Burkina Faso,2020-08-31,3,1,25.93,0.0,54.0,2020,86.0
Burkina Faso,2020-09-30,9,54,23.333000000000002,0.0,66.0,2020,86.0
Burkina Faso,2020-10-31,4,21,22.22,0.0,48.0,2020,86.0
Burkina Faso,2020-11-30,4,13,22.219999999999995,0.0,39.0,2020,86.0
Burkina Faso,2020-12-31,4,4,22.22,0.0,31.0,2020,86.0
Burkina Faso,2021-01-31,3,7,22.22,0.0,62.0,2021,183.0
Burkina Faso,2021-02-28,2,8,22.22,24.107142857142858,52.0,2021,183.0
Burkina Faso,2021-03-31,1,5,19.533870967741933,66.12903225806451,49.0,2021,183.0
Burkina Faso,2021-04-30,5,11,29.633333333333333,48.333333333333336,89.0,2021,183.0
Burkina Faso,2021-05-31,7,2,25.0,3.225806451612903,130.0,2021,183.0
Burkina Faso,2021-06-30,5,7,23.980666666666664,50.0,129.0,2021,183.0
Burkina Faso,2021-07-31,8,5,22.22,50.0,129.0,2021,183.0
Burkina Faso,2021-08-31,1,1,15.770967741935483,35.483870967741936,124.0,2021,183.0
Burkina Faso,2021-09-30,2,8,13.890000000000002,0.0,104.0,2021,183.0
Burkina Faso,2021-10-31,6,1,13.89,0.0,203.0,2021,183.0
Burkina Faso,2021-11-30,6,21,13.890000000000002,0.0,103.0,2021,183.0
Burkina Faso,2021-12-31,5,17,13.89,0.0,165.0,2021,183.0
Burkina Faso,2022-01-31,4,4,10.544193548387097,0.0,162.0,2022,165.0
Burkina Faso,2022-02-28,7,58,14.022142857142857,0.0,191.0,2022,165.0
Burkina Faso,2022-03-31,2,0,13.89,0.0,158.0,2022,165.0
Burkina Faso,2022-04-30,16,125,13.890000000000002,0.0,120.0,2022,165.0
Burkina Faso,2022-05-31,5,9,13.89,0.0,147.0,2022,165.0
Burkina Faso,2022-06-30,7,19,9.442,0.0,135.0,2022,165.0
Burkina Faso,2022-07-31,5,2,8.33,0.0,161.0,2022,165.0
Burkina Faso,2022-08-31,6,99,8.33,0.0,132.0,2022,165.0
Burkina Faso,2022-09-30,7,9,8.33,0.0,98.0,2022,165.0
Burkina Faso,2022-10-31,4,3,8.33,0.0,110.0,2022,165.0
Burkina Faso,2022-11-30,14,57,8.33,0.0,118.0,2022,165.0
Burkina Faso,2022-12-31,20,67,8.33,0.0,120.0,2022,165.0
Burundi,2020-01-31,7,1,0.0,0.0,42.0,2020,9.0
Burundi,2020-02-29,8,12,5.56,0.0,40.0,2020,9.0
Burundi,2020-03-31,5,2,11.290645161290323,0.0,54.0,2020,9.0
Burundi,2020-04-30,6,3,13.890000000000002,0.0,68.0,2020,9.0
Burundi,2020-05-31,3,1,13.89,0.0,67.0,2020,9.0
Burundi,2020-06-30,9,2,13.890000000000002,0.0,37.0,2020,9.0
Burundi,2020-07-31,5,1,13.89,0.0,29.0,2020,9.0
Burundi,2020-08-31,4,2,11.11,0.0,45.0,2020,9.0
Burundi,2020-09-30,17,5,14.07,0.0,70.0,2020,9.0
Burundi,2020-10-31,7,6,14.81,12.096774193548388,34.0,2020,9.0
Burundi,2020-11-30,11,3,14.81,12.5,36.0,2020,9.0
Burundi,2021-01-31,10,3,14.978709677419356,18.548387096774192,38.0,2021,11.0
Burundi,2021-02-28,7,2,22.895714285714288,0.0,37.0,2021,11.0
Burundi,2021-03-31,4,0,16.605483870967742,0.0,28.0,2021,11.0
Burundi,2021-04-30,13,0,15.864,32.5,46.0,2021,11.0
Burundi,2021-05-31,12,2,15.74,37.5,47.0,2021,11.0
Burundi,2021-06-30,10,2,15.74,37.5,41.0,2021,11.0
Burundi,2021-07-31,29,3,15.74,37.5,66.0,2021,11.0
Burundi,2021-08-31,17,2,15.74,37.5,39.0,2021,11.0
Burundi,2021-09-30,28,1,15.493333333333334,37.5,62.0,2021,11.0
Burundi,2021-10-31,19,2,11.379032258064516,37.5,49.0,2021,11.0
Burundi,2021-11-30,22,1,14.724,37.5,61.0,2021,11.0
Burundi,2021-12-31,15,4,18.75774193548387,7.258064516129032,48.0,2021,11.0
Burundi,2022-01-31,10,1,21.568064516129034,28.225806451612904,39.0,2022,57.0
Burundi,2022-02-28,11,23,22.6875,9.375,32.0,2022,57.0
Burundi,2022-03-31,7,1,21.591290322580647,0.0,23.0,2022,57.0
Burundi,2022-04-30,10,4,19.44,0.0,40.0,2022,57.0
Burundi,2022-05-31,7,1,19.44,0.0,30.0,2022,57.0
Burundi,2022-06-30,6,3,19.44,0.0,31.0,2022,57.0
Burundi,2022-07-31,7,2,19.44,0.0,29.0,2022,57.0
Burundi,2022-08-31,6,2,19.44,0.0,27.0,2022,57.0
Burundi,2022-09-30,11,3,19.44,0.0,24.0,2022,57.0
Burundi,2022-10-31,7,1,19.44,0.0,25.0,2022,57.0
Burundi,2022-11-30,7,3,17.775,0.0,31.0,2022,57.0
Burundi,2022-12-31,7,3,16.038387096774194,0.0,35.0,2022,57.0
Cambodia,2020-04-30,1,1,68.79533333333332,0.0,1.0,2020,96.0
Cambodia,2020-05-31,2,1,65.74,13.306451612903226,2.0,2020,96.0
Cambodia,2020-06-30,3,0,49.07,37.5,1.0,2020,96.0
Cambodia,2020-07-31,9,0,47.637741935483874,37.5,3.0,2020,96.0
Cambodia,2020-08-31,4,0,53.85645161290322,37.5,2.0,2020,96.0
Cambodia,2020-09-30,4,0,46.852,37.5,2.0,2020,96.0
Cambodia,2020-10-31,2,0,45.37,37.5,2.0,2020,96.0
Cambodia,2020-11-30,2,0,49.91,37.5,4.0,2020,96.0
Cambodia,2020-12-31,2,0,67.74064516129032,37.5,3.0,2020,96.0
Cambodia,2021-01-31,2,0,57.947096774193554,12.5,1.0,2021,50.0
Cambodia,2021-02-28,2,0,58.20285714285715,12.5,2.0,2021,50.0
Cambodia,2021-04-30,1,1,79.62999999999998,12.5,2.0,2021,50.0
Cambodia,2021-05-31,1,1,83.8,12.5,2.0,2021,50.0
Cambodia,2021-06-30,2,0,83.8,12.5,1.0,2021,50.0
Cambodia,2021-09-30,2,0,79.50666666666667,12.5,0.0,2021,50.0
Cambodia,2021-10-31,1,0,74.84064516129033,9.67741935483871,0.0,2021,50.0
Cambodia,2021-12-31,1,0,43.37612903225807,0.0,0.0,2021,50.0
Cambodia,2022-01-31,1,0,34.91903225806452,0.0,0.0,2022,128.0
Cambodia,2022-03-31,10,0,27.324516129032258,0.0,0.0,2022,128.0
Cambodia,2022-04-30,9,0,25.069000000000003,0.0,2.0,2022,128.0
Cambodia,2022-05-31,9,0,15.150645161290322,0.0,1.0,2022,128.0
Cambodia,2022-06-30,6,0,15.339666666666664,4.583333333333333,0.0,2022,128.0
Cambodia,2022-07-31,6,0,17.718064516129033,16.129032258064516,1.0,2022,128.0
Cambodia,2022-08-31,1,0,17.769354838709678,12.5,0.0,2022,128.0
Cambodia,2022-09-30,2,0,20.37,12.5,0.0,2022,128.0
Cambodia,2022-11-30,2,0,14.81,12.5,0.0,2022,128.0
Cameroon,2020-01-31,32,81,0.0,0.0,118.0,2020,145.0
Cameroon,2020-02-29,33,90,0.0,0.0,116.0,2020,145.0
Cameroon,2020-03-31,13,33,26.37548387096774,0.0,94.0,2020,145.0
Cameroon,2020-04-30,19,28,68.61366666666666,0.0,74.0,2020,145.0
Cameroon,2020-05-31,11,8,63.89,0.0,68.0,2020,145.0
Cameroon,2020-06-30,11,16,60.18999999999999,37.5,91.0,2020,145.0
Cameroon,2020-07-31,12,22,60.19,37.5,110.0,2020,145.0
Cameroon,2020-08-31,13,18,59.74161290322581,27.016129032258064,90.0,2020,145.0
Cameroon,2020-09-30,26,42,55.342666666666666,25.0,93.0,2020,145.0
Cameroon,2020-10-31,15,14,44.95193548387097,25.0,92.0,2020,145.0
Cameroon,2020-11-30,16,19,42.129,19.166666666666668,101.0,2020,145.0
Cameroon,2020-12-31,21,25,22.52032258064516,0.0,125.0,2020,145.0
Cameroon,2021-01-31,27,29,30.40806451612903,0.0,164.0,2021,96.0
Cameroon,2021-02-28,20,17,32.41,0.0,156.0,2021,96.0
Cameroon,2021-03-31,14,50,35.19,0.0,127.0,2021,96.0
Cameroon,2021-04-30,6,8,35.18999999999999,0.0,91.0,2021,96.0
Cameroon,2021-05-31,20,29,33.51,0.0,110.0,2021,96.0
Cameroon,2021-06-30,9,27,33.33,0.0,80.0,2021,96.0
Cameroon,2021-07-31,10,11,30.226774193548387,0.0,74.0,2021,96.0
Cameroon,2021-08-31,12,22,27.181290322580644,0.0,78.0,2021,96.0
Cameroon,2021-09-30,12,15,23.979666666666667,0.0,91.0,2021,96.0
Cameroon,2021-10-31,8,12,40.145483870967745,0.0,79.0,2021,96.0
Cameroon,2021-11-30,12,12,26.388333333333332,0.0,69.0,2021,96.0
Cameroon,2021-12-31,6,15,27.062580645161287,0.0,54.0,2021,96.0
Cameroon,2022-01-31,7,12,30.56,0.0,76.0,2022,90.0
Cameroon,2022-02-28,3,2,24.305,0.0,58.0,2022,90.0
Cameroon,2022-03-31,5,5,24.013548387096773,0.0,62.0,2022,90.0
Cameroon,2022-04-30,8,8,27.780000000000005,0.0,96.0,2022,90.0
Cameroon,2022-05-31,25,16,27.78,0.0,186.0,2022,90.0
Cameroon,2022-06-30,15,31,27.780000000000005,0.0,150.0,2022,90.0
Cameroon,2022-07-31,13,17,27.78,0.0,164.0,2022,90.0
Cameroon,2022-08-31,10,11,17.47451612903226,0.0,187.0,2022,90.0
Cameroon,2022-09-30,18,28,13.890000000000002,0.0,153.0,2022,90.0
Cameroon,2022-10-31,23,33,13.89,16.93548387096774,167.0,2022,90.0
Cameroon,2022-11-30,22,19,11.851333333333335,0.0,162.0,2022,90.0
Cameroon,2022-12-31,15,12,8.33,0.0,148.0,2022,90.0
Canada,2021-01-31,7,0,75.01322580645162,62.5,0.0,2021,1723.0
Canada,2021-02-28,6,1,75.46,62.5,2.0,2021,1723.0
Canada,2021-03-31,6,0,73.19225806451612,62.5,0.0,2021,1723.0
Canada,2021-04-30,10,0,75.46,62.5,1.0,2021,1723.0
Canada,2021-05-31,26,0,75.28096774193548,62.5,3.0,2021,1723.0
Canada,2021-06-30,17,0,72.86999999999999,62.5,4.0,2021,1723.0
Canada,2021-07-31,14,1,67.19999999999999,51.20967741935484,2.0,2021,1723.0
Canada,2021-08-31,15,1,62.803225806451614,37.5,3.0,2021,1723.0
Canada,2021-09-30,21,0,65.99666666666667,37.5,2.0,2021,1723.0
Canada,2021-10-31,12,0,63.796451612903226,37.5,2.0,2021,1723.0
Canada,2021-11-30,12,0,64.66133333333333,37.5,1.0,2021,1723.0
Canada,2021-12-31,5,0,61.84935483870967,37.5,2.0,2021,1723.0
Canada,2022-01-31,18,0,71.20451612903226,37.5,0.0,2022,1839.0
Canada,2022-02-28,13,0,62.964285714285715,37.5,1.0,2022,1839.0
Canada,2022-03-31,8,0,40.832580645161286,37.5,4.0,2022,1839.0
Canada,2022-04-30,12,0,25.826,37.5,1.0,2022,1839.0
Canada,2022-05-31,4,0,20.991612903225807,27.822580645161292,0.0,2022,1839.0
Canada,2022-06-30,11,0,18.054333333333332,25.0,1.0,2022,1839.0
Canada,2022-07-31,1,0,16.926129032258064,25.0,3.0,2022,1839.0
Canada,2022-08-31,2,0,18.610967741935486,25.0,1.0,2022,1839.0
Canada,2022-09-30,1,0,18.101333333333333,25.0,0.0,2022,1839.0
Canada,2022-10-31,4,0,6.364193548387097,25.0,0.0,2022,1839.0
Canada,2022-11-30,1,0,5.56,1.6666666666666667,0.0,2022,1839.0
Canada,2022-12-31,2,0,5.56,0.0,0.0,2022,1839.0
Cape Verde,2020-03-31,1,0,35.511935483870964,16.93548387096774,1.0,2020,56.0
Cape Verde,2020-10-31,1,0,68.92354838709677,75.0,2.0,2020,56.0
Cape Verde,2021-03-31,1,0,54.153225806451616,49.596774193548384,1.0,2021,53.0
Cape Verde,2021-09-30,1,0,69.67699999999999,25.0,0.0,2021,53.0
Cape Verde,2022-04-30,1,0,36.29633333333334,25.0,0.0,2022,47.0
Central African Republic,2020-03-31,1,0,17.562580645161287,14.516129032258064,39.0,2020,46.0
Central African Republic,2020-07-31,2,0,56.57,25.0,41.0,2020,46.0
Central African Republic,2020-08-31,1,0,50.93,30.64516129032258,24.0,2020,46.0
Central African Republic,2020-09-30,1,0,53.89,50.0,19.0,2020,46.0
Central African Republic,2020-10-31,2,0,41.2758064516129,50.0,25.0,2020,46.0
Central African Republic,2020-12-31,1,0,19.295806451612904,39.11290322580645,76.0,2020,46.0
Central African Republic,2021-01-31,12,30,21.145806451612902,8.064516129032258,68.0,2021,63.0
Central African Republic,2021-02-28,3,0,21.427142857142854,0.0,43.0,2021,63.0
Central African Republic,2021-03-31,2,3,15.650322580645161,0.0,58.0,2021,63.0
Central African Republic,2021-04-30,5,6,9.075,0.0,49.0,2021,63.0
Central African Republic,2021-05-31,2,1,11.649032258064516,0.0,57.0,2021,63.0
Central African Republic,2021-06-30,4,2,11.109999999999998,0.0,53.0,2021,63.0
Central African Republic,2021-07-31,10,7,11.11,0.0,81.0,2021,63.0
Central African Republic,2021-08-31,5,7,16.311290322580646,0.0,56.0,2021,63.0
Central African Republic,2021-09-30,3,1,14.816666666666666,4.166666666666667,50.0,2021,63.0
Central African Republic,2021-10-31,7,21,18.52,0.0,62.0,2021,63.0
Central African Republic,2021-11-30,8,10,20.555,0.0,54.0,2021,63.0
Central African Republic,2021-12-31,2,2,24.07,0.0,39.0,2021,63.0
Central African Republic,2022-01-31,4,6,18.52,0.0,29.0,2022,41.0
Central African Republic,2022-03-31,1,1,23.53290322580645,0.0,27.0,2022,41.0
Central African Republic,2022-04-30,2,1,18.52,0.0,27.0,2022,41.0
Central African Republic,2022-05-31,5,29,18.52,0.0,29.0,2022,41.0
Central African Republic,2022-06-30,2,4,13.301666666666668,0.0,24.0,2022,41.0
Central African Republic,2022-07-31,1,0,13.89,0.0,7.0,2022,41.0
Central African Republic,2022-08-31,3,5,13.89,0.0,18.0,2022,41.0
Central African Republic,2022-09-30,1,0,13.890000000000002,0.0,15.0,2022,41.0
Central African Republic,2022-10-31,4,18,13.89,0.0,25.0,2022,41.0
Central African Republic,2022-11-30,1,0,13.890000000000002,0.0,29.0,2022,41.0
Central African Republic,2022-12-31,3,2,8.509354838709678,0.0,31.0,2022,41.0
Chad,2020-01-31,3,2,0.0,0.0,8.0,2020,31.0
Chad,2020-02-29,2,2,0.0,0.0,9.0,2020,31.0
Chad,2020-03-31,5,9,18.01258064516129,8.064516129032258,9.0,2020,31.0
Chad,2020-04-30,2,5,66.48100000000001,50.0,15.0,2020,31.0
Chad,2020-05-31,2,27,81.8390322580645,50.0,8.0,2020,31.0
Chad,2020-06-30,1,1,72.77399999999999,50.0,18.0,2020,31.0
Chad,2020-07-31,1,1,67.94870967741936,50.0,12.0,2020,31.0
Chad,2020-08-31,1,0,64.81,50.0,7.0,2020,31.0
Chad,2020-11-30,3,0,70.37000000000002,25.0,9.0,2020,31.0
Chad,2020-12-31,2,0,67.38290322580644,25.0,10.0,2020,31.0
Chad,2021-02-28,5,2,42.659285714285716,49.107142857142854,7.0,2021,111.0
Chad,2021-03-31,6,0,33.87096774193548,0.0,7.0,2021,111.0
Chad,2021-04-30,6,1,25.37066666666667,10.833333333333334,29.0,2021,111.0
Chad,2021-05-31,9,4,25.0,25.0,9.0,2021,111.0
Chad,2021-06-30,4,0,25.185333333333332,25.0,13.0,2021,111.0
Chad,2021-07-31,4,1,27.331612903225807,25.0,7.0,2021,111.0
Chad,2021-08-31,2,0,25.0,25.0,11.0,2021,111.0
Chad,2021-09-30,4,2,23.424666666666667,39.166666666666664,12.0,2021,111.0
Chad,2021-10-31,4,0,22.22,50.0,11.0,2021,111.0
Chad,2021-11-30,4,0,22.219999999999995,50.0,16.0,2021,111.0
Chad,2021-12-31,2,0,23.89354838709677,50.0,10.0,2021,111.0
Chad,2022-01-31,7,7,34.38290322580645,35.483870967741936,11.0,2022,112.0
Chad,2022-02-28,3,0,32.41,0.0,10.0,2022,112.0
Chad,2022-03-31,2,0,33.306774193548385,0.0,7.0,2022,112.0
Chad,2022-04-30,5,11,36.575,0.0,10.0,2022,112.0
Chad,2022-05-31,6,2,37.96,0.0,16.0,2022,112.0
Chad,2022-06-30,1,0,34.44233333333333,0.0,6.0,2022,112.0
Chad,2022-07-31,1,0,13.89,0.0,9.0,2022,112.0
Chad,2022-08-31,2,0,13.89,0.0,10.0,2022,112.0
Chad,2022-09-30,3,2,13.890000000000002,0.0,26.0,2022,112.0
Chad,2022-10-31,6,4,13.89,0.0,12.0,2022,112.0
Chad,2022-11-30,1,0,13.890000000000002,0.0,10.0,2022,112.0
Chad,2022-12-31,1,1,13.89,0.0,5.0,2022,112.0
Chile,2020-01-31,35,1,0.0,0.0,15.0,2020,1747.0
Chile,2020-03-31,36,2,33.960967741935484,4.032258064516129,23.0,2020,1747.0
Chile,2020-04-30,9,0,75.93,38.75,20.0,2020,1747.0
Chile,2020-05-31,12,0,79.13903225806452,37.5,22.0,2020,1747.0
Chile,2020-06-30,6,1,81.02,56.25,23.0,2020,1747.0
Chile,2020-07-31,14,0,89.56322580645161,75.0,18.0,2020,1747.0
Chile,2020-08-31,18,0,88.2174193548387,75.0,21.0,2020,1747.0
Chile,2020-09-30,9,0,87.5,94.16666666666667,27.0,2020,1747.0
Chile,2020-10-31,19,0,87.5,100.0,20.0,2020,1747.0
Chile,2020-11-30,6,0,81.016,100.0,15.0,2020,1747.0
Chile,2020-12-31,6,1,76.03129032258065,100.0,12.0,2020,1747.0
Chile,2021-01-31,1,0,79.17,100.0,21.0,2021,1169.0
Chile,2021-02-28,6,1,79.17,100.0,24.0,2021,1169.0
Chile,2021-03-31,4,0,79.17,100.0,30.0,2021,1169.0
Chile,2021-04-30,10,0,82.034,100.0,22.0,2021,1169.0
Chile,2021-05-31,3,0,80.65838709677419,100.0,17.0,2021,1169.0
Chile,2021-06-30,4,0,84.72,100.0,18.0,2021,1169.0
Chile,2021-07-31,3,0,73.82354838709678,70.96774193548387,22.0,2021,1169.0
Chile,2021-08-31,3,1,58.483870967741936,22.580645161290324,18.0,2021,1169.0
Chile,2021-09-30,2,0,58.147333333333336,0.0,16.0,2021,1169.0
Chile,2021-10-31,2,0,37.748064516129034,0.0,21.0,2021,1169.0
Chile,2021-11-30,2,0,32.218333333333334,0.0,12.0,2021,1169.0
Chile,2021-12-31,3,0,31.585483870967742,0.0,22.0,2021,1169.0
Chile,2022-01-31,3,0,29.864516129032257,0.0,12.0,2022,1215.0
Chile,2022-02-28,1,0,29.448571428571427,0.0,13.0,2022,1215.0
Chile,2022-03-31,4,1,28.958709677419357,0.0,19.0,2022,1215.0
Chile,2022-05-31,1,0,27.143225806451614,0.0,30.0,2022,1215.0
Chile,2022-06-30,4,0,27.038999999999998,0.0,12.0,2022,1215.0
Chile,2022-07-31,4,0,26.960322580645162,0.0,12.0,2022,1215.0
Chile,2022-08-31,3,0,26.893870967741936,0.0,25.0,2022,1215.0
Chile,2022-09-30,1,0,26.848000000000003,0.0,10.0,2022,1215.0
Chile,2022-10-31,2,0,14.3,0.0,17.0,2022,1215.0
Chile,2022-11-30,9,0,13.972000000000001,0.0,9.0,2022,1215.0
China,2020-01-31,19,0,21.595806451612905,0.0,21.0,2020,1778.0
China,2020-02-29,21,0,76.99275862068966,0.0,23.0,2020,1778.0
China,2020-03-31,22,1,79.52645161290323,0.0,22.0,2020,1778.0
China,2020-04-30,17,0,60.212999999999994,8.333333333333334,14.0,2020,1778.0
China,2020-05-31,62,0,74.68193548387096,21.370967741935484,61.0,2020,1778.0
